client_id,department_id,first_sell,last_sell,total_sell,first_buy,last_buy,total_buy,n_forns,n_buys,first_true_sell,time_in_churn,time_in_blu_months,time_in_blu_days,loyal_date,time_to_loyal,churn,earl_churn,ativated_at
11751,9,2017-04-22 12:29:37.000000,2017-12-20 17:16:47.000000,110711.06,,,,,,2017-04-24 00:00:00.000000,970,8.0,240.0,2017-04-25 00:00:00.000000,2.0,1,0,
30462,45,2019-05-29 18:34:12.000000,2019-06-14 13:42:05.000000,2.0,,,,,,,430,,,,,1,0,2019-06-10 20:34:28.000000
19380,9,2018-05-07 16:22:24.000000,2020-08-14 19:56:07.000000,303593.2,,,,,,2018-05-07 00:00:00.000000,2,28.0,830.0,2018-05-11 00:00:00.000000,3.0,0,0,2018-04-06 16:45:00.000000
11417,9,2017-03-21 21:33:25.000000,2020-08-15 14:31:36.000000,1169366.49,2017-04-17 17:57:06.876598,2020-08-03 14:36:40.088118,-87295.54,2.0,41.0,2017-03-25 00:00:00.000000,2,41.0,1239.0,2017-03-25 00:00:00.000000,3.0,0,0,
45482,9,2020-03-13 18:18:17.000000,2020-08-15 17:12:10.000000,474839.16,2020-05-07 16:28:24.813827,2020-08-17 15:47:20.038058,-405485.35,3.0,21.0,2020-03-19 00:00:00.000000,1,5.0,149.0,2020-03-19 00:00:00.000000,5.0,0,0,2020-04-07 14:50:14.000000
42911,9,2020-02-04 17:21:12.000000,2020-07-08 19:12:19.000000,57290.56,,,,,,2020-03-14 00:00:00.000000,39,4.0,116.0,2020-03-14 00:00:00.000000,38.0,1,0,2020-03-10 13:10:05.000000
27410,9,2019-03-13 17:52:17.000000,2020-08-15 13:49:02.000000,1104661.21,2019-03-15 12:53:07.664212,2020-08-10 11:13:08.313715,-125828.62,10.0,75.0,2019-03-14 00:00:00.000000,2,17.0,520.0,2019-03-14 00:00:00.000000,0.0,0,0,2019-03-14 15:46:25.000000
29156,6,2019-06-08 10:49:20.000000,2020-08-13 14:58:21.000000,88424.89,,,,,,2019-06-08 00:00:00.000000,4,14.0,432.0,2019-06-08 00:00:00.000000,-1.0,0,0,2019-05-30 18:42:02.000000
20206,9,2018-06-04 13:17:46.000000,2019-07-08 22:43:22.000000,51671.04,,,,,,2018-06-08 00:00:00.000000,405,13.0,395.0,2018-06-08 00:00:00.000000,3.0,1,0,2018-05-30 20:03:52.000000
560,7,2015-12-12 09:53:55.000000,2015-12-12 09:57:57.000000,20.0,,,,,,2015-12-12 00:00:00.000000,1710,0.0,0.0,,,1,1,
11611,9,2017-04-11 00:44:38.000000,2020-08-16 22:58:57.000000,5495837.86,2017-05-10 15:45:28.502287,2020-08-15 14:18:34.590573,-4309701.04,8.0,465.0,2017-04-11 00:00:00.000000,0,41.0,1223.0,2017-04-11 00:00:00.000000,-1.0,0,0,2019-03-14 15:45:59.000000
23853,45,2018-10-29 16:07:00.000000,2020-08-13 20:48:03.000000,2515495.58,2019-01-18 14:03:35.711250,2020-08-12 15:19:25.956909,-487378.13,21.0,88.0,2018-11-02 00:00:00.000000,3,22.0,650.0,2018-11-02 00:00:00.000000,3.0,0,0,2018-11-05 12:08:57.000000
42513,6,2020-01-15 16:44:39.000000,2020-01-15 16:44:39.000000,0.01,,,,,,,215,,,,,1,0,2020-01-27 14:50:06.000000
50816,45,2020-08-05 18:20:20.000000,2020-08-15 17:34:50.000000,47626.3,,,,,,2020-08-07 00:00:00.000000,1,0.0,8.0,2020-08-07 00:00:00.000000,1.0,0,0,
48464,9,2020-07-08 21:07:42.000000,2020-08-14 17:50:37.000000,11125.3,,,,,,2020-07-27 00:00:00.000000,2,1.0,18.0,2020-07-27 00:00:00.000000,18.0,0,0,2020-07-20 23:35:07.000000
49902,6,2020-07-22 20:56:27.000000,2020-08-15 15:13:36.000000,3222.6,,,,,,2020-08-05 00:00:00.000000,2,0.0,10.0,2020-08-07 00:00:00.000000,15.0,0,0,
49810,36,2020-07-23 14:25:04.000000,2020-07-23 14:25:04.000000,0.6,,,,,,,25,,,,,0,0,
17805,9,2016-10-07 18:38:00.000000,2020-08-15 16:30:17.000000,3192342.69,2018-07-18 21:02:47.792195,2020-07-16 13:12:22.728288,-30193.77,4.0,11.0,2016-10-07 00:00:00.000000,2,47.0,1408.0,2016-10-07 00:00:00.000000,-1.0,0,0,
46678,9,2020-05-15 13:26:45.000000,2020-08-11 19:03:23.000000,26391.03,2020-08-06 03:16:00.924313,2020-08-06 03:16:00.924313,-1355.22,1.0,1.0,2020-05-15 00:00:00.000000,5,3.0,88.0,2020-05-15 00:00:00.000000,-1.0,0,0,2020-05-13 19:11:07.000000
40835,9,2020-05-15 18:49:37.000000,2020-08-15 20:51:30.000000,54373.99,,,,,,2020-05-25 00:00:00.000000,1,3.0,82.0,2020-05-25 00:00:00.000000,9.0,0,0,2020-05-21 21:17:51.000000
40702,9,2019-12-13 20:05:45.000000,2020-08-15 14:19:27.000000,78330.64,,,,,,2020-01-14 00:00:00.000000,2,7.0,214.0,2020-01-17 00:00:00.000000,34.0,0,0,2020-01-10 20:50:06.000000
11665,9,2017-05-10 16:16:56.000000,2020-08-15 14:56:53.000000,379028.37,2017-05-22 18:28:44.298421,2020-08-17 12:54:06.620241,-141393.91,13.0,179.0,2017-05-10 00:00:00.000000,2,40.0,1193.0,2017-05-10 00:00:00.000000,-1.0,0,0,
47350,45,2020-06-10 19:39:12.000000,2020-08-14 18:04:47.000000,16360.37,2020-06-18 18:48:14.373598,2020-08-10 18:34:53.885547,-8581.65,2.0,3.0,2020-06-26 00:00:00.000000,2,2.0,49.0,2020-06-27 00:00:00.000000,16.0,0,0,2020-06-19 10:50:21.000000
28042,9,2019-03-28 11:17:45.000000,2020-08-15 15:26:29.000000,236573.97,,,,,,2019-04-01 00:00:00.000000,2,17.0,502.0,2019-04-01 00:00:00.000000,3.0,0,0,2019-03-28 19:24:36.000000
25923,9,2019-01-22 20:00:14.000000,2019-10-16 18:10:54.000000,47546.0,2019-01-24 11:19:16.440134,2019-09-30 15:07:52.695111,-38251.91,2.0,27.0,2019-01-22 00:00:00.000000,305,9.0,267.0,2019-01-22 00:00:00.000000,-1.0,1,0,
14057,9,2017-08-31 20:22:17.000000,2017-11-09 18:40:15.000000,4111.0,,,,,,2017-08-31 00:00:00.000000,1011,2.0,70.0,2017-09-02 00:00:00.000000,1.0,1,0,
45769,36,2020-03-17 20:38:16.000000,2020-08-15 21:22:08.000000,49187.2,,,,,,2020-04-15 00:00:00.000000,1,4.0,122.0,2020-04-28 00:00:00.000000,41.0,0,0,2020-04-15 17:31:06.000000
20803,9,2018-06-05 21:03:27.000000,2020-08-16 14:40:50.000000,689798.58,2018-06-15 15:55:23.535896,2020-08-17 12:51:57.352365,-427728.74,7.0,164.0,2018-06-05 00:00:00.000000,1,27.0,803.0,2018-06-05 00:00:00.000000,-1.0,0,0,2018-05-25 18:42:25.000000
46340,45,2020-05-07 14:04:16.000000,2020-06-22 18:01:02.000000,10578.86,2020-05-29 13:24:28.098068,2020-07-06 15:13:01.869940,-5610.59,3.0,7.0,2020-05-13 00:00:00.000000,55,1.0,40.0,2020-05-13 00:00:00.000000,5.0,1,1,2020-05-13 15:30:07.000000
40670,45,2019-11-13 18:57:25.000000,2019-12-23 15:28:49.000000,282.01,,,,,,2019-12-23 00:00:00.000000,238,0.0,0.0,,,1,1,2019-11-18 15:30:06.000000
27979,45,2019-04-06 11:54:00.000000,2020-08-15 14:38:53.000000,399027.64,2020-01-29 18:59:13.411889,2020-01-29 18:59:13.411889,-18181.69,1.0,1.0,2019-04-06 00:00:00.000000,2,17.0,497.0,2019-04-10 00:00:00.000000,3.0,0,0,2019-04-01 16:35:07.000000
16011,9,2017-11-08 18:52:52.000000,2019-02-13 19:22:10.000000,330793.07,2017-11-10 15:12:18.353202,2017-11-10 15:12:18.353202,-2260.28,1.0,1.0,2017-11-08 00:00:00.000000,550,15.0,462.0,2017-11-08 00:00:00.000000,-1.0,1,0,
38546,45,2019-09-17 20:31:01.000000,2020-08-15 16:34:10.000000,1182929.56,2020-04-07 14:36:08.326096,2020-05-14 16:25:42.951692,-20940.29,4.0,6.0,2019-09-27 00:00:00.000000,2,11.0,323.0,2019-09-27 00:00:00.000000,9.0,0,0,2019-09-26 21:20:40.000000
26265,6,2019-02-07 16:34:43.000000,2019-02-07 16:34:43.000000,1.0,,,,,,,557,,,,,1,0,2019-02-20 17:48:01.000000
47949,45,2020-06-24 15:09:36.000000,2020-08-14 19:39:53.000000,8961.5,2020-07-30 19:59:53.698134,2020-08-06 16:17:31.413630,-7481.0,1.0,7.0,2020-07-14 00:00:00.000000,2,1.0,31.0,2020-07-14 00:00:00.000000,19.0,0,0,2020-07-03 11:20:51.000000
45070,45,2020-03-06 20:45:05.000000,2020-08-15 15:34:49.000000,92129.75,,,,,,2020-03-20 00:00:00.000000,2,5.0,148.0,2020-04-07 00:00:00.000000,31.0,0,0,2020-03-18 20:20:08.000000
44528,9,2020-03-04 20:27:01.000000,2020-08-11 15:43:53.000000,66403.79,2020-03-16 11:53:58.780752,2020-08-12 20:48:32.294741,-32492.26,8.0,27.0,2020-03-09 00:00:00.000000,6,5.0,155.0,2020-03-09 00:00:00.000000,4.0,0,0,2020-03-16 12:01:06.000000
42603,9,2020-01-24 21:53:21.000000,2020-08-13 10:21:49.000000,6601.62,2020-07-16 14:08:27.564219,2020-07-27 19:45:25.071993,-3788.0,2.0,3.0,2020-03-12 00:00:00.000000,4,5.0,154.0,2020-07-14 00:00:00.000000,171.0,0,0,2020-02-07 20:21:07.000000
15810,45,2017-10-25 17:17:11.000000,2018-06-29 17:26:10.000000,8254.88,2017-10-18 20:02:10.597014,2018-07-31 21:29:06.382610,-7256.1,1.0,15.0,2017-10-25 00:00:00.000000,779,8.0,247.0,2017-10-25 00:00:00.000000,-1.0,1,0,
20591,9,2020-07-02 15:02:28.000000,2020-08-10 20:14:09.000000,11632.0,,,,,,2020-07-09 00:00:00.000000,6,1.0,32.0,2020-07-09 00:00:00.000000,6.0,0,0,2018-05-21 18:28:20.000000
41616,36,2019-12-17 17:15:54.000000,2020-08-13 20:22:11.000000,52467.99,2020-02-11 19:09:18.235758,2020-08-13 19:10:27.514369,-10082.36,1.0,10.0,2020-01-30 00:00:00.000000,3,7.0,196.0,2020-01-30 00:00:00.000000,43.0,0,0,2020-01-09 20:11:05.000000
14517,9,2017-08-26 13:57:31.000000,2018-12-24 12:06:05.000000,28430.5,2017-11-22 19:25:52.999522,2018-12-19 16:43:21.220751,-26134.33,2.0,9.0,2017-08-26 00:00:00.000000,602,16.0,485.0,2017-08-26 00:00:00.000000,-1.0,1,0,
49572,45,2020-07-21 15:18:57.000000,2020-07-21 15:18:57.000000,0.6,,,,,,,27,,,,,0,0,
44432,45,2020-02-19 19:04:03.000000,2020-04-20 12:43:16.000000,1744.91,,,,,,2020-04-20 00:00:00.000000,119,0.0,0.0,2020-04-20 00:00:00.000000,60.0,1,1,2020-03-03 18:01:07.000000
50034,36,2020-07-29 16:23:37.000000,2020-07-29 16:23:37.000000,0.6,,,,,,,19,,,,,0,0,
27651,45,2019-03-13 16:44:08.000000,2020-08-03 16:00:40.000000,174181.93,2019-04-08 17:48:09.640942,2020-08-10 14:44:40.450407,-134006.59,4.0,22.0,2019-03-20 00:00:00.000000,14,17.0,502.0,2019-03-21 00:00:00.000000,7.0,0,0,2019-03-18 20:42:09.000000
39545,9,2019-10-17 19:54:55.000000,2019-12-17 11:49:41.000000,810.01,,,,,,2019-10-24 00:00:00.000000,244,2.0,54.0,2019-12-17 00:00:00.000000,60.0,1,0,2019-10-28 18:01:07.000000
25046,45,2018-12-28 17:08:12.000000,2019-06-10 22:34:15.000000,54282.0,2019-01-09 15:57:08.167340,2019-05-17 17:21:14.225615,-47663.46,1.0,16.0,2018-12-28 00:00:00.000000,433,5.0,164.0,2018-12-28 00:00:00.000000,-1.0,1,0,2019-01-08 18:41:58.000000
48466,25,2020-06-26 19:38:24.000000,2020-08-15 15:04:39.000000,84745.2,2020-08-11 12:11:10.140132,2020-08-11 12:11:10.140132,-9711.38,1.0,1.0,2020-07-02 00:00:00.000000,2,1.0,44.0,2020-07-03 00:00:00.000000,6.0,0,0,2020-07-03 11:20:52.000000
23819,45,2018-10-29 16:16:42.000000,2020-08-15 14:07:47.000000,248756.61,2018-12-04 15:58:50.435337,2020-07-22 17:21:36.980148,-8511.12,1.0,3.0,2018-11-09 00:00:00.000000,2,22.0,645.0,2018-11-09 00:00:00.000000,10.0,0,0,2018-11-09 17:05:48.000000
45010,9,2020-03-09 19:56:03.000000,2020-06-15 18:31:32.000000,0.3,2020-06-15 18:25:24.729893,2020-06-15 18:25:24.729893,-0.15,1.0,1.0,,62,,,,,1,0,2020-06-16 01:10:32.000000
45439,45,2020-03-13 20:50:39.000000,2020-03-13 20:50:39.000000,0.2,,,,,,,156,,,,,1,0,2020-05-04 19:30:26.000000
49352,36,2020-07-21 20:42:21.000000,2020-08-14 19:42:23.000000,7270.6,,,,,,2020-08-04 00:00:00.000000,2,0.0,10.0,2020-08-04 00:00:00.000000,13.0,0,0,
13789,9,2017-08-10 14:45:04.000000,2020-08-15 17:22:22.000000,145435.08,2018-08-09 17:29:13.527734,2020-08-14 03:16:39.841422,-82909.92,9.0,22.0,2017-08-10 00:00:00.000000,1,37.0,1101.0,2017-08-11 00:00:00.000000,0.0,0,0,
45082,9,2020-03-06 20:49:56.000000,2020-06-04 16:05:57.000000,1202.2,,,,,,2020-06-03 00:00:00.000000,74,0.0,1.0,2020-06-03 00:00:00.000000,88.0,1,0,2020-03-26 20:40:07.000000
41662,9,2020-01-09 20:56:47.000000,2020-08-15 18:46:06.000000,106354.01,2020-05-28 11:58:24.039971,2020-08-07 12:52:10.443498,-8110.82,2.0,2.0,2020-01-21 00:00:00.000000,1,7.0,207.0,2020-01-21 00:00:00.000000,11.0,0,0,2020-01-24 17:50:06.000000
46660,9,2020-05-21 18:06:15.000000,2020-08-12 23:36:28.000000,6480.45,2020-06-24 16:38:03.839055,2020-07-10 19:20:41.008234,-4845.04,2.0,2.0,2020-06-18 00:00:00.000000,4,2.0,55.0,2020-06-19 00:00:00.000000,28.0,0,0,2020-05-29 11:13:43.000000
11377,9,2017-03-22 15:17:35.000000,2020-08-14 13:37:59.000000,269210.83,2019-07-24 11:24:04.284652,2020-08-17 13:18:41.872610,-58050.14,3.0,33.0,2017-03-31 00:00:00.000000,3,41.0,1232.0,2017-03-31 00:00:00.000000,8.0,0,0,
44437,45,2020-02-18 20:12:21.000000,2020-08-15 13:31:46.000000,50070.63,2020-04-28 19:08:36.034268,2020-07-14 14:45:31.171250,-21931.82,2.0,8.0,2020-03-27 00:00:00.000000,2,5.0,141.0,2020-04-09 00:00:00.000000,50.0,0,0,2020-03-10 19:32:06.000000
44650,36,2020-03-04 14:42:03.000000,2020-08-14 19:47:32.000000,26081.59,,,,,,2020-03-14 00:00:00.000000,2,5.0,153.0,2020-04-09 00:00:00.000000,35.0,0,0,2020-03-20 20:20:07.000000
16590,45,2019-08-16 11:31:46.000000,2020-08-08 19:06:30.000000,35880.01,2019-09-26 12:28:58.246463,2020-02-17 04:53:59.586146,-10586.39,4.0,5.0,2019-08-20 00:00:00.000000,8,12.0,354.0,2019-09-14 00:00:00.000000,28.0,0,0,2019-08-19 14:40:12.000000
47179,36,2020-06-10 15:32:46.000000,2020-08-15 16:26:34.000000,33155.6,,,,,,2020-06-25 00:00:00.000000,2,2.0,51.0,2020-07-08 00:00:00.000000,27.0,0,0,2020-06-30 10:22:05.000000
24417,9,2018-11-23 17:50:27.000000,2020-08-12 20:38:06.000000,196096.11,2019-02-08 16:09:36.874107,2020-07-21 19:19:37.920288,-22169.08,4.0,8.0,2018-11-24 00:00:00.000000,4,21.0,627.0,2018-11-24 00:00:00.000000,0.0,0,0,2018-11-23 17:50:14.000000
48070,25,2020-06-19 19:09:57.000000,2020-08-13 12:33:50.000000,32970.6,2020-07-17 14:24:11.189222,2020-07-23 20:01:04.405744,-23711.12,1.0,2.0,2020-07-06 00:00:00.000000,4,1.0,38.0,2020-07-06 00:00:00.000000,16.0,0,0,2020-06-26 02:36:57.000000
45346,36,2020-03-09 21:39:06.000000,2020-08-14 19:04:11.000000,115546.4,,,,,,2020-03-12 00:00:00.000000,2,5.0,155.0,2020-03-12 00:00:00.000000,2.0,0,0,2020-03-16 17:31:06.000000
26443,45,2019-02-08 12:04:05.000000,2020-08-14 18:38:30.000000,280831.92,2019-03-11 12:42:41.926271,2020-05-29 17:45:07.019730,-14873.45,5.0,5.0,2019-02-15 00:00:00.000000,2,18.0,546.0,2019-02-18 00:00:00.000000,9.0,0,0,2019-02-06 17:45:36.000000
47666,25,2020-06-16 17:40:55.000000,2020-08-07 19:21:39.000000,432.6,,,,,,2020-08-05 00:00:00.000000,9,0.0,2.0,,,0,0,2020-06-19 10:51:36.000000
22038,9,2018-07-31 20:49:15.000000,2020-04-18 16:10:03.000000,136877.25,2019-08-26 19:13:04.162155,2019-08-26 19:15:10.065061,-3940.56,1.0,2.0,2018-07-31 00:00:00.000000,121,21.0,627.0,2018-08-04 00:00:00.000000,3.0,1,0,2018-07-31 17:25:35.000000
40512,9,2019-11-13 16:56:53.000000,2020-08-15 15:38:07.000000,146082.87,,,,,,2019-11-28 00:00:00.000000,2,9.0,261.0,2019-11-29 00:00:00.000000,15.0,0,0,2019-12-03 20:01:06.000000
47817,45,2020-06-15 20:18:21.000000,2020-07-23 12:52:14.000000,800.6,,,,,,2020-07-23 00:00:00.000000,25,0.0,0.0,2020-07-23 00:00:00.000000,37.0,0,0,2020-06-30 10:22:06.000000
50483,45,2020-07-30 20:24:59.000000,2020-07-30 20:24:59.000000,0.6,,,,,,,17,,,,,0,0,
38338,9,2019-09-13 12:42:39.000000,2020-08-15 16:45:52.000000,835577.67,2020-06-23 13:34:36.833603,2020-07-16 15:34:03.000555,-25057.36,1.0,4.0,2019-09-13 00:00:00.000000,2,11.0,337.0,2019-09-18 00:00:00.000000,4.0,0,0,2019-09-09 14:00:17.000000
34898,9,2019-10-29 17:31:35.000000,2020-08-06 18:49:07.000000,10241.03,,,,,,2020-03-13 00:00:00.000000,10,5.0,146.0,2020-03-13 00:00:00.000000,135.0,0,0,2019-11-14 21:10:05.000000
46591,9,2020-05-21 19:39:28.000000,2020-08-10 13:52:44.000000,17881.57,2020-06-09 19:15:26.324204,2020-08-04 15:51:28.734876,-16368.6,1.0,6.0,2020-06-03 00:00:00.000000,7,2.0,68.0,2020-06-03 00:00:00.000000,12.0,0,0,2020-05-26 21:35:22.000000
50942,45,2020-08-14 20:58:07.000000,2020-08-14 20:58:07.000000,0.6,,,,,,,2,,,,,0,0,
51240,9,2020-08-12 15:01:42.000000,2020-08-12 15:01:42.000000,0.6,,,,,,,5,,,,,0,0,
30986,9,2019-06-18 20:15:15.000000,2020-08-05 14:42:32.000000,209577.01,2019-07-02 13:18:15.529896,2020-08-06 13:13:21.321989,-74681.92,6.0,37.0,2019-06-28 00:00:00.000000,12,13.0,404.0,2019-06-28 00:00:00.000000,9.0,0,0,2019-06-26 19:39:47.000000
12105,9,2017-05-25 17:53:09.000000,2020-08-14 20:21:43.000000,327066.92,,,,,,2017-06-21 00:00:00.000000,2,38.0,1150.0,2017-06-21 00:00:00.000000,26.0,0,0,
27744,9,2019-04-09 18:48:38.000000,2020-08-14 13:09:22.000000,154817.0,,,,,,2019-04-09 00:00:00.000000,3,16.0,493.0,2019-04-10 00:00:00.000000,0.0,0,0,2019-03-25 14:31:18.000000
48548,25,2020-07-02 18:48:44.000000,2020-08-16 20:38:45.000000,46468.8,,,,,,2020-07-07 00:00:00.000000,0,1.0,40.0,2020-07-07 00:00:00.000000,4.0,0,0,2020-07-14 11:24:55.000000
41209,45,2019-12-04 18:33:14.000000,2020-06-25 01:02:59.000000,14000.57,2020-04-17 12:30:03.187472,2020-06-23 15:06:57.601144,-10850.0,1.0,4.0,2020-04-14 00:00:00.000000,53,2.0,72.0,2020-04-14 00:00:00.000000,131.0,1,0,2019-12-11 18:10:05.000000
21272,45,2018-06-28 17:50:19.000000,2018-07-27 20:48:09.000000,9450.2,2018-07-18 17:31:32.722877,2018-07-30 14:24:37.708278,-6968.86,1.0,2.0,2018-07-17 00:00:00.000000,751,0.0,10.0,2018-07-17 00:00:00.000000,18.0,1,1,2018-07-11 13:37:21.000000
41273,6,2019-11-29 18:18:20.000000,2020-08-16 20:01:52.000000,64849.81,,,,,,2019-12-03 00:00:00.000000,0,9.0,257.0,2019-12-03 00:00:00.000000,3.0,0,0,2019-12-05 11:50:06.000000
18563,45,2018-03-21 16:54:51.000000,2018-06-25 19:25:05.000000,13388.0,,,,,,2018-03-21 00:00:00.000000,783,3.0,96.0,2018-03-21 00:00:00.000000,-1.0,1,0,2018-03-08 17:18:33.000000
49401,9,2020-07-21 20:27:26.000000,2020-07-21 20:27:26.000000,0.6,,,,,,,26,,,,,0,0,
49309,45,2020-08-04 20:56:14.000000,2020-08-04 20:56:14.000000,0.6,,,,,,,12,,,,,0,0,
39115,6,2019-10-11 19:54:26.000000,2020-02-14 16:20:11.000000,28519.46,,,,,,2019-10-18 00:00:00.000000,185,4.0,119.0,2019-10-25 00:00:00.000000,13.0,1,0,2019-10-18 20:11:09.000000
27774,9,2019-03-21 12:54:07.000000,2020-08-15 15:09:40.000000,384274.48,2019-03-22 12:48:22.252304,2020-08-17 11:29:30.977879,-202033.94,8.0,245.0,2019-03-21 00:00:00.000000,2,17.0,513.0,2019-03-21 00:00:00.000000,-1.0,0,0,
44264,45,2020-02-19 15:15:54.000000,2020-07-17 20:21:42.000000,76165.91,2020-04-16 12:24:22.410189,2020-06-09 17:00:43.359346,-20217.55,6.0,12.0,2020-03-03 00:00:00.000000,30,5.0,136.0,2020-03-06 00:00:00.000000,15.0,0,0,2020-03-04 14:20:07.000000
24903,9,2018-12-14 11:49:44.000000,2019-08-07 20:41:17.000000,10492.8,,,,,,2018-12-14 00:00:00.000000,375,8.0,236.0,2019-04-23 00:00:00.000000,129.0,1,0,2018-12-14 11:54:40.000000
44893,9,2020-03-04 20:38:05.000000,2020-03-16 23:54:03.000000,0.3,,,,,,,153,,,,,1,0,2020-03-30 18:10:23.000000
132,6,2014-10-24 20:26:21.000000,2014-10-25 07:57:52.000000,11535.56,,,,,,2014-10-25 00:00:00.000000,2123,0.0,0.0,2014-10-25 00:00:00.000000,0.0,1,0,
29489,9,2019-05-07 11:44:47.000000,2020-08-03 17:12:48.000000,49282.21,,,,,,2019-06-11 00:00:00.000000,13,14.0,419.0,2019-06-11 00:00:00.000000,34.0,0,0,2019-05-09 18:25:39.000000
23776,9,2018-10-27 17:45:04.000000,2020-08-14 19:53:48.000000,334585.4,2018-11-13 16:10:36.372215,2020-08-17 14:37:57.773330,-215529.62,2.0,36.0,2018-10-27 00:00:00.000000,2,22.0,657.0,2018-10-27 00:00:00.000000,-1.0,0,0,2018-10-24 20:44:04.000000
49794,9,2020-07-22 20:03:57.000000,2020-07-22 20:03:57.000000,0.6,,,,,,,25,,,,,0,0,
19533,9,2018-04-04 17:09:30.000000,2018-04-04 17:09:30.000000,5.0,,,,,,,865,,,,,1,0,2018-04-04 17:17:58.000000
47873,36,2020-06-16 15:03:20.000000,2020-06-16 15:03:20.000000,0.6,,,,,,,62,,,,,1,0,2020-06-25 10:24:22.000000
48613,36,2020-07-24 19:54:25.000000,2020-07-24 19:54:25.000000,0.6,,,,,,,23,,,,,0,0,2020-07-30 11:09:47.000000
17834,9,2018-02-15 20:25:54.000000,2019-02-25 20:09:22.000000,647082.17,,,,,,2018-02-15 00:00:00.000000,538,12.0,375.0,2018-02-15 00:00:00.000000,-1.0,1,0,
38807,45,2019-10-01 20:27:51.000000,2020-06-10 20:57:48.000000,24676.61,2019-10-30 11:32:41.834067,2020-06-24 22:15:17.401078,-12448.6,1.0,3.0,2019-10-17 00:00:00.000000,67,8.0,237.0,2019-10-17 00:00:00.000000,15.0,1,0,2019-10-08 20:21:23.000000
43330,45,2020-02-04 15:22:20.000000,2020-02-27 12:26:27.000000,350.16,,,,,,2020-02-27 00:00:00.000000,172,0.0,0.0,,,1,1,2020-02-18 19:42:05.000000
41960,36,2020-01-24 17:33:49.000000,2020-08-13 14:14:31.000000,15471.01,2020-04-20 20:00:13.889009,2020-08-14 17:38:32.121500,-14671.72,1.0,34.0,2020-04-17 00:00:00.000000,4,4.0,118.0,2020-04-17 00:00:00.000000,83.0,0,0,2020-02-04 14:20:06.000000
20857,9,2018-09-21 21:15:44.000000,2020-05-21 16:14:06.000000,11504.71,2018-12-14 17:12:41.105982,2020-01-31 13:29:43.085409,-3090.0,2.0,3.0,2018-09-25 00:00:00.000000,88,20.0,604.0,2018-09-25 00:00:00.000000,3.0,1,0,2018-10-05 17:51:25.000000
32720,9,2019-07-18 15:34:38.000000,2019-09-13 19:48:40.000000,2476.6,,,,,,2019-07-23 00:00:00.000000,338,2.0,52.0,2019-07-26 00:00:00.000000,7.0,1,0,2019-07-18 14:30:13.000000
20594,9,2018-06-13 19:59:04.000000,2020-08-14 21:08:24.000000,321966.17,2018-09-10 12:55:34.050193,2020-06-25 21:21:09.984737,-91094.18,6.0,21.0,2018-06-13 00:00:00.000000,2,26.0,793.0,2018-06-27 00:00:00.000000,13.0,0,0,2018-05-16 18:53:55.000000
45577,9,2020-03-16 19:57:15.000000,2020-03-26 13:52:54.000000,2400.2,2020-03-25 20:06:28.643331,2020-03-25 20:06:28.643331,-0.09,1.0,1.0,2020-03-26 00:00:00.000000,144,0.0,0.0,2020-03-26 00:00:00.000000,9.0,1,0,2020-03-25 21:46:30.000000
20162,45,2018-12-05 13:44:08.000000,2020-08-15 15:00:40.000000,324144.85,2018-06-20 19:59:43.350254,2020-08-14 13:03:17.381555,-589083.8,15.0,103.0,2018-04-25 00:00:00.000000,2,28.0,843.0,2018-04-26 00:00:00.000000,-224.0,0,0,2018-04-27 18:52:32.000000
12857,9,2020-07-21 17:27:49.000000,2020-08-08 12:45:38.000000,1400.5,,,,,,2020-08-08 00:00:00.000000,9,0.0,0.0,2020-08-08 00:00:00.000000,17.0,0,0,
26698,9,2019-02-19 11:55:05.000000,2020-03-02 20:48:15.000000,103615.2,2019-09-11 18:01:04.472590,2019-09-11 20:43:12.711446,-4892.32,2.0,2.0,2019-02-19 00:00:00.000000,167,13.0,377.0,2019-02-19 00:00:00.000000,-1.0,1,0,2019-02-18 20:27:58.000000
14983,45,2018-04-06 20:46:30.000000,2020-01-11 13:51:16.000000,60136.0,2018-04-16 13:32:29.051052,2020-05-08 18:36:43.142673,-44976.2,5.0,55.0,2018-04-06 00:00:00.000000,219,22.0,645.0,2018-04-06 00:00:00.000000,-1.0,1,0,2018-03-26 14:12:00.000000
48422,45,2020-06-29 17:33:37.000000,2020-08-15 11:34:22.000000,9431.6,,,,,,2020-07-10 00:00:00.000000,2,1.0,36.0,2020-07-13 00:00:00.000000,13.0,0,0,2020-07-10 11:22:17.000000
50853,45,2020-08-05 15:51:46.000000,2020-08-15 15:03:41.000000,6101.2,,,,,,2020-08-14 00:00:00.000000,2,0.0,1.0,2020-08-14 00:00:00.000000,8.0,0,0,
42773,36,2020-01-28 17:18:15.000000,2020-08-15 15:32:34.000000,26192.01,2020-02-10 22:35:17.582590,2020-08-15 02:47:39.460286,-20933.27,3.0,86.0,2020-02-05 00:00:00.000000,2,6.0,192.0,2020-02-08 00:00:00.000000,10.0,0,0,2020-02-13 20:01:06.000000
13684,9,2018-09-17 17:07:11.000000,2018-09-26 19:26:16.000000,1.1,,,,,,,690,,,,,1,0,2018-09-17 17:48:53.000000
