"id_origem","client_id","client_id_dest","primeira_compra_boleto","ultima_compra_boleto","tot_compra_boleto","n_compra_boleto","boleto_from0to30","boleto_from30to60","boleto_from60to90","boleto_from90to120","boleto_from120to150","boleto_from150to180","boleto_from180mais","boleto_n_from0to30","boleto_n_from30to60","boleto_n_from60to90","boleto_n_from90to120","boleto_n_from120to150","boleto_n_from150to180","boleto_n_from180mais","primeira_compra_ted","ultima_compra_ted","tot_compra_ted","n_compra_ted","ted_from0to30","ted_from30to60","ted_from60to90","ted_from90to120","ted_from120to150","ted_from150to180","ted_from180mais","ted_n_from0to30","ted_n_from30to60","ted_n_from60to90","ted_n_from90to120","ted_n_from120to150","ted_n_from150to180","ted_n_from180mais","primeira_compra","ultima_compra","tot_compra","n_compra","blu_from0to30","blu_from30to60","blu_from60to90","blu_from90to120","blu_from120to150","blu_from150to180","blu_from180mais","blu_n_from0to30","blu_n_from30to60","blu_n_from60to90","blu_n_from90to120","blu_n_from120to150","blu_n_from150to180","blu_n_from180mais","total_balance","total_balance_rede","future_balance","future_balance_rede","current_balance","current_balance_rede","vendas_from0to30","vendas_from30to60","vendas_from60to90","vendas_from90to120","vendas_from120to150","vendas_from150to180","vendas_from180mais","vendas_n_from0to30","vendas_n_from30to60","vendas_n_from60to90","vendas_n_from90to120","vendas_n_from120to150","vendas_n_from150to180","vendas_n_from180mais","cpf_cnpj_loja","data_ganho"
19162,13101,29553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-02 12:50:15,2020-07-02 12:50:15,874.91,1,0,874.91,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42923.74,113865.92,27689.1,93964.8,15234.64148,19901.13014,102852,56640,31630,39679,35883,46562.74,1413943,156,129,97,52,71,67,2579,"21787651000143",2018-03-22
13483,13483,38422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-10 12:59:43,2020-07-10 12:59:43,2000,1,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7590.06,7590.06,6484.59,6484.59,1105.47966,1105.47966,8020,11420,11250,2615,5230.3,7320,41173,56,74,90,20,44,69,289,"03127498000146",2019-07-16
17047,16042,15292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-23 14:10:23,2020-07-23 14:10:23,3964.8,1,3964.8,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1384138.9,11761310.85,1384138.90046,11038042.15561,0,723268.79959,430452.5,489191.1,82479.71,61243.3,306136.6,544176.6,8305117.15,3238,3670,602,488,2813,4980,69897,"27070776000304",2017-12-23
11868,11868,25230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-10 14:15:19,2018-09-10 14:15:19,418.02,1,0,0,0,0,0,0,418.02,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8563.38,8563.38,7992.27,7992.27,571.1117,571.1117,12657,7866,13082,5411,1938,11429,337228,84,28,56,16,13,58,1981,"01044159000170",2017-05-04
20780,20780,22203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-14 12:45:32,2018-09-21 17:11:50,2125,2,0,0,0,0,0,0,2125,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3160.09,29025.07,2985.57,25857.81236,174.52673,3167.26734,40530,41487,36148,14520,13076,11738,520022.61,130,177,140,37,84,39,2026,"21538670000136",2018-06-04
20780,20780,41207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-30 18:52:27,2019-01-16 15:57:19,3915.76,2,0,0,0,0,0,0,3915.76,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3160.09,29025.07,2985.57,25857.81236,174.52673,3167.26734,40530,41487,36148,14520,13076,11738,520022.61,130,177,140,37,84,39,2026,"21538670000136",2018-06-04
13121,13121,17556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-30 13:37:49,2018-08-30 13:37:49,2000,1,0,0,0,0,0,0,2000,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35544.09,-35544.09,0,0,-35544.09,-35544.09,159410.2,76975,248802.86,288004.2,262171.94,303843,3490573.61,540,273,761,894,828,968,11008,"23776973000112",2017-07-10
12832,11707,44733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-01 17:34:09,2018-08-01 17:34:09,1780.8,1,0,0,0,0,0,0,1780.8,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28392.87,0,23049.4784,0,5343.41234,0,0,0,4729,25200.9,38146.8,449316.36,0,0,0,10,36,121,1314,"19859061000137",2017-08-17
15683,15683,17169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-17 17:43:32,2018-08-17 17:43:32,456.39,1,0,0,0,0,0,0,456.39,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91,3.91,0,0,3.9176,3.9176,72361,72298,20060,68848,68518,71193,1505490.82,227,205,66,166,176,177,4650,"07351758000113",2017-10-25
11162,16042,14848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-04-13 17:39:27,2017-04-13 17:39:27,2500,1,0,0,0,0,0,0,2500,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2068.21,11761310.85,2068.21082,11038042.15561,0,723268.79959,0,0,0,0,0,0,2246986.58,0,0,0,0,0,0,18497,"26520605000105",2017-03-22
11164,16042,14848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-04-13 17:46:00,2017-04-13 17:46:00,2500,1,0,0,0,0,0,0,2500,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960761.03,11761310.85,960761.03373,11038042.15561,0,723268.79959,540547.21,244160.03,420395.55,207879.7,96353.3,174965.7,3276336.37,3886,1856,3368,1584,975,1636,30250,"26520605000369",2017-03-16
13840,13840,19046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-10-24 16:24:56,2017-10-24 16:24:56,997.78,1,0,0,0,0,0,0,997.78,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.51,467.51,418.28685,418.28685,49.23527,49.23527,15452,21447,11561.01,1259.42,12456.5,23543,789746.71,113,165,97,16,79,182,5587,"18992590000141",2017-08-11
11383,11383,14379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-10-27 15:32:24,2017-10-27 15:32:24,1773.01,1,0,0,0,0,0,0,1773.01,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40494.51,0,13074.27,0,27420.25783,0,61439,24252.5,10468,37880,85946,2191531.53,0,176,93,39,112,132,6669,"27219122000120",2017-03-22
11141,11141,17335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-10-30 15:51:10,2017-10-30 15:51:10,10555.71,1,0,0,0,0,0,0,10555.71,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,149861,86530,108359,112162.9,108575.5,87924,133189,1306,791,895,896,926,736,1253,"14803871000239",2017-03-14
13969,13969,15765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11 18:51:13,2018-01-11 18:51:13,846.08,1,0,0,0,0,0,0,846.08,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1085.84,-1085.84,0,0,-1085.84,-1085.84,13025,2000,3000,2999,5590.5,3298,57389.97,50,1,5,11,27,11,234,"13300898000165",2017-08-17
17287,17715,17662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-12 16:51:56,2019-04-29 16:21:48,91183,2,0,0,0,0,0,0,91183,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,189742.8,0,148483.26519,0,41259.60063,0,0,0,0,0,0,781769.61,0,0,0,0,0,0,4350,"26316073000180",2017-12-21
14303,17715,17510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-13 16:36:39,2018-01-29 16:43:20,1417.27,4,0,0,0,0,0,0,1417.27,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,189742.8,0,148483.26519,0,41259.60063,0,0,0,0,0,15896.65,3184997.59,0,0,0,0,0,56,16444,"26180211000147",2017-10-04
13987,13541,11353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-13 16:41:50,2017-11-13 16:41:50,360,1,0,0,0,0,0,0,360,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.98,0.00797,0.04017,2864,68197,10844,0,23614,15860,899630.11,26,62,38,0,102,103,3874,"03819297000100",2017-09-23
14303,17715,14716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-15 16:20:14,2018-07-24 16:28:36,234,2,0,0,0,0,0,0,234,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,189742.8,0,148483.26519,0,41259.60063,0,0,0,0,0,15896.65,3184997.59,0,0,0,0,0,56,16444,"26180211000147",2017-10-04
13969,13969,19733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-29 16:15:15,2017-11-29 16:15:15,1196.98,1,0,0,0,0,0,0,1196.98,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1085.84,-1085.84,0,0,-1085.84,-1085.84,13025,2000,3000,2999,5590.5,3298,57389.97,50,1,5,11,27,11,234,"13300898000165",2017-08-17
11460,11460,40893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-05 12:54:48,2018-02-05 12:54:48,80,1,0,0,0,0,0,0,80,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10953.65,-10953.65,0,0,-10953.65004,-10953.65004,100,1323,1000,4042,21468,8568,243891.4,1,26,3,65,401,186,4611,"08232680000180",2017-03-25
17049,16042,18555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-05 12:56:28,2018-02-05 12:56:28,32280,1,0,0,0,0,0,0,32280,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487086.81,11761310.85,397420.95889,11038042.15561,89665.86139,723268.79959,165576.4,214688.8,0,0,69533.8,117751.25,3706730.52,1276,1732,0,0,636,1029,32856,"27070776000215",2017-12-19
11868,11868,23921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-11 14:56:44,2018-05-11 14:56:44,1367.12,1,0,0,0,0,0,0,1367.12,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8563.38,8563.38,7992.27,7992.27,571.1117,571.1117,12657,7866,13082,5411,1938,11429,337228,84,28,56,16,13,58,1981,"01044159000170",2017-05-04
16630,16630,15324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-24 18:31:50,2018-07-24 18:31:50,899,1,0,0,0,0,0,0,899,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-787.81,-787.81,0,0,-787.81,-787.81,1370,3400,12065,13190.9,4090,9782,233971.91,16,19,94,109,47,129,1833,"19789317000187",2017-12-08
11162,16042,19326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-23 10:08:53,2018-11-23 10:08:53,3000,1,0,0,0,0,0,0,3000,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2068.21,11761310.85,2068.21082,11038042.15561,0,723268.79959,0,0,0,0,0,0,2246986.58,0,0,0,0,0,0,18497,"26520605000105",2017-03-22
14598,14598,17018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27 16:59:25,2018-11-27 16:59:25,2810,1,0,0,0,0,0,0,2810,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00126,0.00126,630,0,1000.05,0,800,0,146467.1,4,0,6,0,4,0,590,"21871549000121",2017-10-09
15036,15036,45088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-05 11:59:38,2018-10-05 11:59:38,1140,1,0,0,0,0,0,0,1140,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.00001,-0.00001,8300.1,5290,3195,900,13900,1100,0,13,7,5,2,18,4,0,"13534498000114",2018-08-28
11143,16042,18966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-11 17:13:17,2018-10-11 17:13:17,18497.6,1,0,0,0,0,0,0,18497.6,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11761310.85,0,11038042.15561,0,723268.79959,0,0,0,0,0,0,1656213.4,0,0,0,0,0,0,15189,"17961625000112",2017-03-20
12503,12503,25989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-11 14:53:44,2018-12-18 12:47:30,5328.73,3,0,0,0,0,0,0,5328.73,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00543,0.00543,2220,1280,4446,950,2879,12037,717173.02,11,7,27,1,6,69,4607,"04172323000113",2017-06-01
22896,17715,17662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-11 17:28:52,2019-01-11 17:28:52,8300,1,0,0,0,0,0,0,8300,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,189742.8,0,148483.26519,0,41259.60063,0,0,0,0,0,24702,2954645.45,0,0,0,0,0,139,12913,"31249538000168",2018-09-13
25079,25079,50106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-11 14:59:16,2019-02-11 14:59:16,1839.63,1,0,0,0,0,0,0,1839.63,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1097266.52,1097266.52,1063267.90459,1063267.90459,33998.62003,33998.62003,585981,449698.02,94000,0,121588.88,190453,5596907.55,1632,1186,192,0,351,538,14468,"26727021000105",2018-12-22
13627,13627,43745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-23 17:38:16,2019-02-12 14:16:07,6212.2,2,0,0,0,0,0,0,6212.2,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2375.82,2375.82,2180.5,2180.5,195.32405,195.32405,13126,650,299,0,27043,19609,1326574.11,63,7,3,0,101,84,4507,"14406430000112",2017-07-31
23220,23220,19059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-03-19 12:35:14,2019-03-19 12:35:14,546.08,1,0,0,0,0,0,0,546.08,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.99,-78.99,0,0,-78.99986,-78.99986,6364,10777,25639,16206,23055.9,29795,29197.9,33,116,189,141,190,251,248,"30468404000175",2018-10-08
12756,11707,43505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-17 16:58:47,2019-04-17 16:58:47,2103.5,1,0,0,0,0,0,0,2103.5,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22589.27,28392.87,18637.2584,23049.4784,3952.02792,5343.41234,57202.8,24724.1,31848,10681,24416,43994.38,1032618.3,182,60,90,19,63,168,3359,"17829652000136",2017-07-22
13554,13511,43178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-23 17:07:58,2019-04-23 17:07:58,5235,1,0,0,0,0,0,0,5235,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27924.34,108469.8,27813.74345,101856.06002,110.60105,6613.76405,55338.97,73962.88,69488.62,21438.42,24964.22,42150,843475.05,355,405,431,109,138,265,5614,"17219736000239",2017-08-03
14183,14183,17511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-15 15:59:49,2019-05-11 14:57:00,1653.63,2,0,0,0,0,0,0,1653.63,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4696.29,-4696.29,0,0,-4696.29468,-4696.29468,10,0,11573.88,70288.43,65661,77935.99,1360470.9,1,0,22,101,99,140,2456,"16569353000147",2017-08-18
17288,17715,17662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-27 17:05:56,2019-05-27 17:05:56,1100,1,0,0,0,0,0,0,1100,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,189742.8,0,148483.26519,0,41259.60063,0,0,0,0,0,0,1525624.23,0,0,0,0,0,0,7581,"28862692000104",2017-12-27
15197,15197,18374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-26 18:05:48,2019-06-26 18:05:48,1002.33,1,0,0,0,0,0,0,1002.33,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14316.96,40575.62,12394.76403,37399.44397,1922.2061,3176.20281,42220,58585,78154.99,54755,42202,18475,540317.14,290,395,503,337,300,139,3741,"06265928000184",2018-04-03
21591,21590,14387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-30 13:10:14,2019-08-30 13:10:14,1540,1,0,0,0,0,0,0,1540,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12,882.62,0,647.38,3.12657,235.25971,3293.04,3010.28,800,0,0,0,66433.64,28,30,4,0,0,0,802,"08247693000395",2018-11-20
14183,14183,11020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10 17:35:17,2019-06-10 17:35:17,1025,1,0,0,0,0,0,0,1025,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4696.29,-4696.29,0,0,-4696.29468,-4696.29468,10,0,11573.88,70288.43,65661,77935.99,1360470.9,1,0,22,101,99,140,2456,"16569353000147",2017-08-18
18627,18628,17864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15 18:06:55,2019-07-15 18:06:55,6663.42,1,0,0,0,0,0,0,6663.42,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12589.85,30639.33,11898.4044,29528.0344,691.45575,1111.30662,37412.82,22261.28,36842,34694,26970,44649,667991.24,111,78,188,152,156,197,3110,"10333270000178",2018-03-05
12399,12399,16573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-29 12:19:17,2019-10-29 12:19:17,240.07,1,0,0,0,0,0,0,240.07,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14512.05,14512.05,9702.144,9702.144,4809.9171,4809.9171,12428,11002.15,1660.21,1107,4826,4130,130895.72,25,29,9,6,8,13,247,"08186243000178",2017-07-24
11161,16042,29306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-26 14:38:38,2019-10-30 14:59:51,43875,2,0,0,0,0,0,0,43875,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524146.94,11761310.85,524146.94674,11038042.15561,0,723268.79959,233026,135659.8,95881.9,16033.5,66527.7,160054.5,4008206.02,1728,1055,800,134,657,1494,34560,"26399852000278",2017-03-15
16044,16042,29306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-31 12:26:10,2019-12-16 12:14:45,90145,2,0,0,0,0,0,0,90145,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577632.6,11761310.85,571129.01445,11038042.15561,6503.59,723268.79959,155917.74,283293.53,153965.3,0.01,40420.3,123921.7,3281731.7,1170,2153,1295,1,361,1122,26056,"27070776000134",2018-06-15
22003,17961,48332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-01-23 11:35:26,2020-01-23 11:35:26,2215,1,0,0,0,0,0,0,2215,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25282.23,23342.47,25264.87368,27074.07368,17.36193,-3731.58851,153833.2,128207.9,102225.01,45291.98,42795.5,113111,2810618.82,359,394,364,161,93,304,9824,"20529022000150",2018-08-14
26663,26663,40465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-01-24 13:16:14,2020-01-24 13:16:14,2760,1,0,0,0,0,0,0,2760,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1479.54,1479.54,1456.19392,1456.19392,23.35796,23.35796,11763.5,4072,11640,3270,4557,7127,184113.58,121,40,119,17,39,54,1104,"28804157000199",2019-03-01
22495,24611,28794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-01 13:47:39,2020-07-06 16:46:10,9208.2,2,1950,0,7258.2,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169962.21,467104.58,133167.71,327693.9703,36794.50132,139410.64163,1519031.83,1239097.89,451673.31,20795,467925.16,613131.46,25818387.54,3883,3225,1149,28,1108,1856,69410,"13927926000179",2018-09-12
15625,15625,17038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-05 19:11:26,2020-05-05 19:11:26,7120,1,0,0,7120,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83325.32,83325.32,56551.10411,56551.10411,26774.22165,26774.22165,153950,78891,5477,21524,64439.5,10619,1054450.3,764,498,42,142,446,62,7519,"26350654000139",2017-10-11
29001,29001,24768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-22 14:30:17,2020-05-22 14:30:17,5579.46,1,0,0,5579.46,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288748.23,288748.23,190173.77,190173.77,98574.46964,98574.46964,251935.5,301854,509361,403032.79,281885.2,214656.01,1219710.81,972,1224,2169,1846,1322,1060,5830,"26699733000150",2019-07-24
29001,29001,37708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-18 15:44:38,2020-06-18 15:44:38,2170,1,0,2170,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288748.23,288748.23,190173.77,190173.77,98574.46964,98574.46964,251935.5,301854,509361,403032.79,281885.2,214656.01,1219710.81,972,1224,2169,1846,1322,1060,5830,"26699733000150",2019-07-24
